Item Name,Price,Seller,League,Corrupted,Item Level,Explicit Mods,Enchant Mods,Whisper Message
Against the Darkness Time-Lost Diamond,1 divine,nixx1mpure#4518,Standard,False,82,Notable Passive Skills in Radius also grant [Gain] 2% of Damage as Extra [Fire] Damage; Notable Passive Skills in Radius also grant 4% increased [Intelligence],,"@มินเงี่ยน Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""!!!!!----JEWEL OFFER----!!!!!""; position: left 2, top 11)"
Against the Darkness Time-Lost Diamond,1 divine,ylj19951210#3961,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 3% reduced [Freeze|Freeze] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@BBBlink Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""For Sale""; position: left 12, top 12)"
Against the Darkness Time-Lost Diamond,1 divine,nixx1mpure#4518,Standard,False,82,[SmallPassive|Small Passive] Skills in Radius also grant 1% increased maximum Mana; Notable Passive Skills in Radius also grant [Gain] 2% of Damage as Extra [Fire] Damage,,"@มินเงี่ยน Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""!!!!!----JEWEL OFFER----!!!!!""; position: left 4, top 11)"
Against the Darkness Time-Lost Diamond,1 divine,opoopo3#9029,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant +3% to [Resistances|Fire Resistance]; [SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Freeze|Freeze] Duration on you,,"@APPLEaa こんにちは、Standard リーグで 1 divine で売っている、あなたの 闇との対立 古の金剛石 を購入したいです (スタッシュタブ ""~price 1 divine""; 位置: 左から 12, 上から 10)"
Against the Darkness Time-Lost Diamond,1 divine,enr1star#2372,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant +4% to [Resistances|Fire Resistance]; [SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Ignite|Ignite] Duration on you,+6% to [Resistances|Lightning Resistance],"@enristar Здравствуйте, хочу купить у вас Противление тьме Утерянный алмаз за 1 divine в лиге Standard (секция ""~price 1 divine""; позиция: 3 столбец, 5 ряд)"
Against the Darkness Time-Lost Diamond,1 divine,Zvryk#8363,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Freeze|Freeze] Duration on you; [SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Shock|Shock] duration on you,,"@Zvrykk สวัสดี เราต้องการซื้อ Against the Darkness Time-Lost Diamond ที่คุณตั้งขายไว้ในราคา 1 divine ในลีก Standard (แท็บ ""Jewely"" ตำแหน่ง: ซ้าย 10, บน 4)"
Against the Darkness Time-Lost Diamond,1 divine,Fireyen7K#4177,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@วิญญานนักลากตุ้ม Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""Sell""; position: left 8, top 7)"
Against the Darkness Time-Lost Diamond,1 divine,叫我小周就好了#8283,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@佳木斯饼夹串 你好，我想購買 力抗黑暗 時迭鑽石 標價 1 divine 在 Standard (倉庫頁 ""~price 1 divine""; 位置: 左 12, 上 6)"
Against the Darkness Time-Lost Diamond,1 divine,lanlan_1026#2735,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Freeze|Freeze] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@Jin_Dang 你好，我想購買 力抗黑暗 時迭鑽石 標價 1 divine 在 Standard (倉庫頁 ""~price  exalted""; 位置: 左 24, 上 20)"
Against the Darkness Time-Lost Diamond,1 divine,Rewpl#5135,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,
Against the Darkness Time-Lost Diamond,1 divine,zhkl#2191,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 1% increased maximum Life; [SmallPassive|Small Passive] Skills in Radius also grant +4% to [Resistances|Fire Resistance],+8% to [Resistances|Fire Resistance],"@猪猪图腾无敌 你好，我想購買 力抗黑暗 時迭鑽石 標價 1 divine 在 Standard (倉庫頁 ""交易1""; 位置: 左 7, 上 7)"
Against the Darkness Time-Lost Diamond,1 divine,피오리안#4038,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant +3% to [Resistances|Lightning Resistance]; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],,"@Piory 안녕하세요, 1 divine(으)로 올려놓은 Standard 리그의 어둠에의 저항 오래된 다이아몬드(을)를 구매하고 싶습니다 (보관함 탭 ""~price 1 divine"", 위치: 왼쪽 12, 상단 1)"
Against the Darkness Time-Lost Diamond,1 divine,DDumm#9534,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant +2% to [Resistances|Fire Resistance]; [SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Freeze|Freeze] Duration on you,,"@DDoumm 안녕하세요, 1 divine(으)로 올려놓은 Standard 리그의 어둠에의 저항 오래된 다이아몬드(을)를 구매하고 싶습니다 (보관함 탭 ""6"", 위치: 왼쪽 6, 상단 5)"
Against the Darkness Time-Lost Diamond,1 divine,MOZ2IE#6202,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant +3% to [Resistances|Lightning Resistance]; [SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Shock|Shock] duration on you,,"@Mozzie Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~price 1 divine""; position: left 3, top 2)"
Against the Darkness Time-Lost Diamond,1 divine,Schneizel92#3839,Standard,False,81,Notable Passive Skills in Radius also grant [Gain] 2% of Damage as Extra [Fire] Damage; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],,"@Feelsmerc Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~price 1 divine""; position: left 11, top 5)"
Against the Darkness Time-Lost Diamond,1 divine,sup_ao#4351,Standard,True,81,[SmallPassive|Small Passive] Skills in Radius also grant +4% to [Resistances|Cold Resistance]; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Chaos Resistance],,"@LngH Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~b/o 1 divine""; position: left 1, top 12)"
Against the Darkness Time-Lost Diamond,1 divine,CHiefHunters#7172,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant +3% to [Resistances|Lightning Resistance]; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],+7 to [Strength|Strength],"@BuMesharyy Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~b/o 1 exalted""; position: left 9, top 9)"
Against the Darkness Time-Lost Diamond,1 divine,이상추#5684,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Ignite|Ignite] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@사격왕상추 안녕하세요, 1 divine(으)로 올려놓은 Standard 리그의 어둠에의 저항 오래된 다이아몬드(을)를 구매하고 싶습니다 (보관함 탭 ""디바인"", 위치: 왼쪽 1, 상단 18)"
Against the Darkness Time-Lost Diamond,1 divine,Maxiding#2689,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Ignite|Ignite] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],,"@MaxAscend Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~price 1 divine""; position: left 11, top 8)"
Against the Darkness Time-Lost Diamond,1 divine,情爱男主播#6536,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@纯欲天花板 你好，我想購買 力抗黑暗 時迭鑽石 標價 1 divine 在 Standard (倉庫頁 ""珠宝""; 位置: 左 2, 上 7)"
Against the Darkness Time-Lost Diamond,1 divine,모현규#3808,Standard,True,82,Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance]; Notable Passive Skills in Radius also grant 2% increased [Dexterity],,"@몽콩콩 안녕하세요, 1 divine(으)로 올려놓은 Standard 리그의 어둠에의 저항 오래된 다이아몬드(을)를 구매하고 싶습니다 (보관함 탭 ""8"", 위치: 왼쪽 12, 상단 12)"
Against the Darkness Time-Lost Diamond,1 divine,หวัง4ฟรี#7897,Standard,True,82,Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance]; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],,"@ลักปี้ สวัสดี เราต้องการซื้อ Against the Darkness Time-Lost Diamond ที่คุณตั้งขายไว้ในราคา 1 divine ในลีก Standard (แท็บ ""รวย2"" ตำแหน่ง: ซ้าย 2, บน 2)"
Against the Darkness Time-Lost Diamond,1 divine,Hamman#2220,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],+5 to [Strength|Strength],"@_Krissi_ Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""Божест. сферы""; position: left 10, top 4)"
Against the Darkness Time-Lost Diamond,1 divine,Geenman#4594,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],,"@ЖбенькЖбеньк Здравствуйте, хочу купить у вас Противление тьме Утерянный алмаз за 1 divine в лиге Standard (секция ""$""; позиция: 6 столбец, 8 ряд)"
Against the Darkness Time-Lost Diamond,1 divine,หวัง4ฟรี#7897,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Freeze|Freeze] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@ลักปี้ สวัสดี เราต้องการซื้อ Against the Darkness Time-Lost Diamond ที่คุณตั้งขายไว้ในราคา 1 divine ในลีก Standard (แท็บ ""รวย2"" ตำแหน่ง: ซ้าย 1, บน 7)"
Against the Darkness Time-Lost Diamond,1 divine,Dakarien#2335,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Chaos Resistance],,"@POSSIBLYAMONK Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~price 3 divine""; position: left 8, top 12)"
Against the Darkness Time-Lost Diamond,1 divine,Not_Dobi#4803,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Ignite|Ignite] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Chaos Resistance],,"@행복형 안녕하세요, 1 divine(으)로 올려놓은 Standard 리그의 어둠에의 저항 오래된 다이아몬드(을)를 구매하고 싶습니다 (보관함 탭 ""~price 1 divine"", 위치: 왼쪽 10, 상단 1)"
Against the Darkness Time-Lost Diamond,1 divine,CR0NG#6412,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],,"@필리핀레인저 안녕하세요, 1 divine(으)로 올려놓은 Standard 리그의 어둠에의 저항 오래된 다이아몬드(을)를 구매하고 싶습니다 (보관함 탭 ""9"", 위치: 왼쪽 24, 상단 18)"
Against the Darkness Time-Lost Diamond,1 divine,BBakChul#4120,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Ignite|Ignite] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],Immune to Maim,"@하하빡 안녕하세요, 1 divine(으)로 올려놓은 Standard 리그의 어둠에의 저항 오래된 다이아몬드(을)를 구매하고 싶습니다 (보관함 탭 ""거래소"", 위치: 왼쪽 9, 상단 3)"
Against the Darkness Time-Lost Diamond,1 divine,0934818936#0847,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 6% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],+7 to [Dexterity|Dexterity],"@EA_SOC_SER Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~price 1 divine - time loss""; position: left 1, top 1)"
Against the Darkness Time-Lost Diamond,1 divine,15324600022#6202,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],+9% to [Resistances|Cold Resistance],"@Rocketchup 你好，我想購買 力抗黑暗 時迭鑽石 標價 1 divine 在 Standard (倉庫頁 ""卖1""; 位置: 左 12, 上 8)"
Against the Darkness Time-Lost Diamond,1 divine,lolkoper#1998,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant +2% to [Resistances|Fire Resistance]; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@SorcGoesBrrrrrrr Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""$""; position: left 22, top 7)"
Against the Darkness Time-Lost Diamond,1 divine,imyaabb#3619,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Lightning Resistance],,"@imyaa 你好，我想購買 力抗黑暗 時迭鑽石 標價 1 divine 在 Standard (倉庫頁 ""~price 1 divine Dimand""; 位置: 左 8, 上 5)"
Against the Darkness Time-Lost Diamond,1 divine,volatile474#0495,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 4% reduced [Ignite|Ignite] Duration on you; [SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Freeze|Freeze] Duration on you,,"@ZzZzzZapp Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~b/o 1 divine""; position: left 12, top 8)"
Against the Darkness Time-Lost Diamond,1 divine,Ammarthehero#3909,Standard,True,82,[SmallPassive|Small Passive] Skills in Radius also grant 7% reduced [Shock|Shock] duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@ittihad Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""trade""; position: left 1, top 1)"
Against the Darkness Time-Lost Diamond,1 divine,vampwaqe#2034,Standard,False,82,[SmallPassive|Small Passive] Skills in Radius also grant 5% reduced [Ignite|Ignite] Duration on you; Notable Passive Skills in Radius also grant +1% to [MaximumResistances|Maximum Cold Resistance],,"@zenstacks Hi, I would like to buy your Against the Darkness Time-Lost Diamond listed for 1 divine in Standard (stash tab ""~price 5 divine""; position: left 9, top 9)"
